Code_Index,Gene_ID,Gene_Name,Gene_Label
2437,ENSG00000174123,TLR10,Unknown
2438,ENSG00000124875,CXCL6,Unknown
2439,ENSG00000144674,GOLGA4,Unknown
2440,ENSG00000254772,EEF1G,Unknown
2441,ENSG00000109061,MYH1,Unknown
2442,ENSG00000163902,RPN1,Driver
2443,ENSG00000110497,AMBRA1,Unknown
2444,ENSG00000163739,CXCL1,Unknown
2445,ENSG00000162896,PIGR,Unknown
2446,ENSG00000158856,DMTN,Non-driver
2447,ENSG00000029363,BCLAF1,Driver
2448,ENSG00000143621,ILF2,Non-driver
2449,ENSG00000125970,RALY,Non-driver
2450,ENSG00000117036,ETV3,Unknown
2451,ENSG00000198890,PRMT6,Unknown
2452,ENSG00000135363,LMO2,Driver
2453,ENSG00000167552,TUBA1A,Unknown
2454,ENSG00000118515,SGK1,Driver
2455,ENSG00000115009,CCL20,Unknown
2456,ENSG00000038427,VCAN,Unknown
2457,ENSG00000185722,ANKFY1,Unknown
2458,ENSG00000175906,ARL4D,Unknown
2459,ENSG00000168488,ATXN2L,Unknown
2460,ENSG00000168264,IRF2BP2,Unknown
2461,ENSG00000087365,SF3B2,Unknown
2462,ENSG00000135046,ANXA1,Unknown
2463,ENSG00000143761,ARF1,Unknown
2464,ENSG00000116661,FBXO2,Unknown
2465,ENSG00000140332,TLE3,Unknown
2466,ENSG00000100448,CTSG,Unknown
2467,ENSG00000276409,CCL14,Unknown
2468,ENSG00000204065,TCEAL5,Non-driver
2469,ENSG00000111641,NOP2,Non-driver
2470,ENSG00000108518,PFN1,Unknown
2471,ENSG00000127334,DYRK2,Unknown
2472,ENSG00000153048,CARHSP1,Unknown
2473,ENSG00000153879,CEBPG,Unknown
2474,ENSG00000183421,RIPK4,Unknown
2475,ENSG00000169100,SLC25A6,Unknown
2476,ENSG00000080561,MID2,Unknown
2477,ENSG00000167768,KRT1,Unknown
2478,ENSG00000111786,SRSF9,Unknown
2479,ENSG00000103710,RASL12,Non-driver
2480,ENSG00000179409,GEMIN4,Unknown
2481,ENSG00000164056,SPRY1,Unknown
2482,ENSG00000164754,RAD21,Driver
2483,ENSG00000083290,ULK2,Unknown
2484,ENSG00000175224,ATG13,Unknown
2485,ENSG00000180549,FUT7,Unknown
2486,ENSG00000284832,POLR2A,Unknown
2487,ENSG00000113719,ERGIC1,Unknown
2488,ENSG00000153157,SYCP2L,Unknown
2489,ENSG00000167996,FTH1,Unknown
2490,ENSG00000063244,U2AF2,Unknown
2491,ENSG00000008128,CDK11A,Unknown
2492,ENSG00000163660,CCNL1,Unknown
2493,ENSG00000122779,TRIM24,Driver
2494,ENSG00000183048,SLC25A10,Unknown
2495,ENSG00000011451,WIZ,Non-driver
2496,ENSG00000280962,DUSP16,Unknown
2497,ENSG00000132780,NASP,Unknown
2498,ENSG00000100065,CARD10,Unknown
2499,ENSG00000113141,IK,Unknown
2500,ENSG00000130119,GNL3L,Unknown
2501,ENSG00000143632,ACTA1,Unknown
2502,ENSG00000075618,FSCN1,Unknown
2503,ENSG00000185359,HGS,Unknown
2504,ENSG00000204673,AKT1S1,Unknown
2505,ENSG00000198682,PAPSS2,Unknown
2506,ENSG00000196730,DAPK1,Unknown
2507,ENSG00000125775,SDCBP2,Unknown
2508,ENSG00000012223,LTF,Unknown
2509,ENSG00000088986,DYNLL1,Unknown
2510,ENSG00000105357,MYH14,Unknown
2511,ENSG00000184922,FMNL1,Non-driver
2512,ENSG00000174516,PELI3,Unknown
2513,ENSG00000125845,BMP2,Unknown
2514,ENSG00000132357,CARD6,Unknown
2515,ENSG00000134970,TMED7,Non-driver
2516,ENSG00000102076,OPN1LW,Unknown
2517,ENSG00000126351,THRA,Unknown
2518,ENSG00000129654,FOXJ1,Unknown
2519,ENSG00000277594,DDX52,Unknown
2520,ENSG00000132676,DAP3,Unknown
2521,ENSG00000158560,DYNC1I1,Unknown
2522,ENSG00000083750,RRAGB,Unknown
2523,ENSG00000025039,RRAGD,Unknown
2524,ENSG00000137601,NEK1,Unknown
2525,ENSG00000118058,KMT2A,Driver
2526,ENSG00000133895,MEN1,Driver
2527,ENSG00000150687,PRSS23,Non-driver
2528,ENSG00000108679,LGALS3BP,Unknown
2529,ENSG00000174807,CD248,Unknown
2530,ENSG00000129521,EGLN3,Unknown
2531,ENSG00000171314,PGAM1,Unknown
2532,ENSG00000002587,HS3ST1,Unknown
2533,ENSG00000128340,RAC2,Unknown
2534,ENSG00000136848,DAB2IP,Unknown
2535,ENSG00000198791,CNOT7,Unknown
2536,ENSG00000132938,MTUS2,Unknown
2537,ENSG00000172005,MAL,Unknown
2538,ENSG00000089154,GCN1,Non-driver
2539,ENSG00000173546,CSPG4,Unknown
2540,ENSG00000167526,RPL13,Unknown
2541,ENSG00000137504,CREBZF,Unknown
2542,ENSG00000104635,SLC39A14,Unknown
2543,ENSG00000145425,RPS3A,Unknown
2544,ENSG00000120370,GORAB,Unknown
2545,ENSG00000124216,SNAI1,Unknown
2546,ENSG00000284161,EEF2K,Unknown
2547,ENSG00000167658,EEF2,Unknown
2548,ENSG00000124588,NQO2,Unknown
2549,ENSG00000136011,STAB2,Non-driver
2550,ENSG00000164022,AIMP1,Unknown
2551,ENSG00000165629,ATP5F1C,Non-driver
2552,ENSG00000134884,ARGLU1,Unknown
2553,ENSG00000276111,SDCCAG8,Unknown
2554,ENSG00000065534,MYLK,Unknown
2555,ENSG00000106049,HIBADH,Unknown
2556,ENSG00000151746,BICD1,Unknown
2557,ENSG00000176490,DIRAS1,Unknown
2558,ENSG00000114942,EEF1B2,Unknown
2559,ENSG00000047849,MAP4,Unknown
2560,ENSG00000198612,COPS8,Unknown
2561,ENSG00000239789,MRPS17,Unknown
2562,ENSG00000137806,NDUFAF1,Unknown
2563,ENSG00000243414,TICAM2,Non-driver
2564,ENSG00000160710,ADAR,Unknown
2565,ENSG00000129562,DAD1,Unknown
2566,ENSG00000160753,RUSC1,Unknown
2567,ENSG00000090376,IRAK3,Unknown
2568,ENSG00000124444,ZNF576,Non-driver
2569,ENSG00000086991,NOX4,Unknown
2570,ENSG00000114739,ACVR2B,Unknown
2571,ENSG00000198836,OPA1,Unknown
2572,ENSG00000180879,SSR4,Unknown
2573,ENSG00000153944,MSI2,Driver
2574,ENSG00000100266,PACSIN2,Unknown
2575,ENSG00000046651,OFD1,Unknown
2576,ENSG00000113140,SPARC,Unknown
2577,ENSG00000154174,TOMM70,Non-driver
2578,ENSG00000077264,PAK3,Unknown
2579,ENSG00000142731,PLK4,Unknown
2580,ENSG00000147403,RPL10,Driver
2581,ENSG00000054118,THRAP3,Driver
2582,ENSG00000182195,LDOC1,Unknown
2583,ENSG00000128016,ZFP36,Unknown
2584,ENSG00000235941,HSPA1A,Unknown
2585,ENSG00000121691,CAT,Unknown
2586,ENSG00000189091,SF3B3,Unknown
2587,ENSG00000142657,PGD,Unknown
2588,ENSG00000136783,NIPSNAP3A,Unknown
2589,ENSG00000262993,KRT31,Unknown
2590,ENSG00000004700,RECQL,Unknown
2591,ENSG00000180198,RCC1,Non-driver
2592,ENSG00000175602,CCDC85B,Non-driver
2593,ENSG00000176896,TCEANC,Non-driver
2594,ENSG00000117020,AKT3,Driver
2595,ENSG00000091436,MAP3K20,Non-driver
2596,ENSG00000115109,EPB41L5,Unknown
2597,ENSG00000165138,ANKS6,Unknown
2598,ENSG00000113448,PDE4D,Unknown
2599,ENSG00000143190,POU2F1,Non-driver
2600,ENSG00000169871,TRIM56,Unknown
2601,ENSG00000136826,KLF4,Driver
2602,ENSG00000167601,AXL,Unknown
2603,ENSG00000149948,HMGA2,Driver
2604,ENSG00000132842,AP3B1,Unknown
2605,ENSG00000099804,CDC34,Unknown
2606,ENSG00000108055,SMC3,Unknown
2607,ENSG00000173894,CBX2,Unknown
2608,ENSG00000174175,SELP,Unknown
2609,ENSG00000090487,SPG21,Non-driver
2610,ENSG00000254726,MEX3A,Unknown
2611,ENSG00000112511,PHF1,Unknown
2612,ENSG00000135999,EPC2,Unknown
2613,ENSG00000167088,SNRPD1,Unknown
2614,ENSG00000120215,MLANA,Unknown
2615,ENSG00000171132,PRKCE,Unknown
2616,ENSG00000171490,RSL1D1,Unknown
2617,ENSG00000135631,RAB11FIP5,Non-driver
2618,ENSG00000135930,EIF4E2,Unknown
2619,ENSG00000102580,DNAJC3,Unknown
2620,ENSG00000149532,CPSF7,Non-driver
2621,ENSG00000149016,TUT1,Non-driver
2622,ENSG00000134452,FBH1,Non-driver
2623,ENSG00000138835,RGS3,Unknown
2624,ENSG00000120690,ELF1,Unknown
2625,ENSG00000111196,MAGOHB,Non-driver
2626,ENSG00000010803,SCMH1,Unknown
2627,ENSG00000101126,ADNP,Unknown
2628,ENSG00000164978,NUDT2,Unknown
2629,ENSG00000182712,CMC4,Non-driver
2630,ENSG00000033030,ZCCHC8,Driver
2631,ENSG00000127914,AKAP9,Driver
2632,ENSG00000169900,PYDC1,Unknown
2633,ENSG00000166197,NOLC1,Unknown
2634,ENSG00000164047,CAMP,Unknown
2635,ENSG00000167965,MLST8,Unknown
2636,ENSG00000265241,RBM8A,Unknown
2637,ENSG00000137161,CNPY3,Unknown
2638,ENSG00000204099,NEU4,Unknown
2639,ENSG00000149554,CHEK1,Unknown
2640,ENSG00000105483,CARD8,Unknown
2641,ENSG00000135100,HNF1A,Driver
2642,ENSG00000109062,SLC9A3R1,Unknown
2643,ENSG00000103154,NECAB2,Unknown
2644,ENSG00000102878,HSF4,Unknown
2645,ENSG00000148187,MRRF,Non-driver
2646,ENSG00000011478,QPCTL,Non-driver
2647,ENSG00000213619,NDUFS3,Unknown
2648,ENSG00000139180,NDUFA9,Unknown
2649,ENSG00000263012,KRT33B,Unknown
2650,ENSG00000186432,KPNA4,Unknown
2651,ENSG00000163161,ERCC3,Driver
2652,ENSG00000275023,MLLT6,Driver
2653,ENSG00000135018,UBQLN1,Unknown
2654,ENSG00000102034,ELF4,Driver
2655,ENSG00000101182,PSMA7,Unknown
2656,ENSG00000079387,SENP1,Unknown
2657,ENSG00000101871,MID1,Unknown
2658,ENSG00000173581,CCDC106,Unknown
2659,ENSG00000146223,RPL7L1,Unknown
2660,ENSG00000015171,ZMYND11,Unknown
2661,ENSG00000142611,PRDM16,Driver
2662,ENSG00000173372,C1QA,Unknown
2663,ENSG00000184009,ACTG1,Unknown
2664,,WDYHV1,Non-driver
2665,ENSG00000244405,ETV5,Driver
2666,ENSG00000051108,HERPUD1,Driver
2667,ENSG00000157349,DDX19B,Non-driver
2668,ENSG00000143870,PDIA6,Unknown
2669,ENSG00000135108,FBXO21,Unknown
2670,ENSG00000143373,ZNF687,Unknown
2671,ENSG00000276146,LILRB2,Unknown
2672,ENSG00000103942,HOMER2,Unknown
2673,ENSG00000149930,TAOK2,Unknown
2674,ENSG00000126775,ATG14,Unknown
2675,ENSG00000003756,RBM5,Non-driver
2676,ENSG00000148450,MSRB2,Unknown
2677,ENSG00000274081,PUF60,Unknown
2678,ENSG00000236149,ABCF1,Unknown
2679,ENSG00000128564,VGF,Unknown
2680,ENSG00000205356,TECPR1,Unknown
2681,ENSG00000157954,WIPI2,Unknown
2682,ENSG00000196363,WDR5,Non-driver
2683,ENSG00000163464,CXCR1,Unknown
2684,ENSG00000114354,TFG,Driver
2685,ENSG00000213316,LTC4S,Unknown
2686,ENSG00000119487,MAPKAP1,Unknown
2687,ENSG00000187678,SPRY4,Unknown
2688,ENSG00000160208,RRP1B,Unknown
2689,ENSG00000040341,STAU2,Unknown
2690,ENSG00000114439,BBX,Non-driver
2691,ENSG00000181143,MUC16,Driver
2692,ENSG00000100097,LGALS1,Unknown
2693,ENSG00000144331,ZNF385B,Unknown
2694,ENSG00000204843,DCTN1,Driver
2695,ENSG00000108298,RPL19,Unknown
2696,ENSG00000179526,SHARPIN,Unknown
2697,ENSG00000125826,RBCK1,Unknown
2698,ENSG00000160360,GPSM1,Non-driver
2699,ENSG00000033122,LRRC7,Unknown
2700,ENSG00000075292,ZNF638,Unknown
2701,ENSG00000180318,ALX1,Unknown
2702,ENSG00000117408,IPO13,Unknown
2703,ENSG00000070961,ATP2B1,Unknown
2704,ENSG00000198730,CTR9,Non-driver
2705,ENSG00000265681,RPL17,Unknown
2706,ENSG00000134909,ARHGAP32,Unknown
2707,ENSG00000105392,CRX,Unknown
2708,ENSG00000108798,ABI3,Unknown
2709,ENSG00000117984,CTSD,Unknown
2710,ENSG00000065548,ZC3H15,Non-driver
2711,ENSG00000185624,P4HB,Unknown
2712,ENSG00000101347,SAMHD1,Unknown
2713,ENSG00000204397,CARD16,Unknown
2714,ENSG00000089289,IGBP1,Unknown
2715,ENSG00000038382,TRIO,Unknown
2716,ENSG00000241123,KRTAP10-5,Non-driver
2717,ENSG00000184060,ADAP2,Unknown
2718,ENSG00000135441,BLOC1S1,Non-driver
2719,ENSG00000099622,CIRBP,Unknown
2720,ENSG00000164548,TRA2A,Unknown
2721,ENSG00000122068,FYTTD1,Unknown
2722,ENSG00000014164,ZC3H3,Non-driver
2723,ENSG00000173120,KDM2A,Unknown
2724,ENSG00000185129,PURA,Unknown
2725,ENSG00000167196,FBXO22,Unknown
2726,ENSG00000167985,SDHAF2,Driver
2727,ENSG00000139946,PELI2,Unknown
2728,ENSG00000188846,RPL14,Unknown
2729,ENSG00000187554,TLR5,Unknown
2730,ENSG00000156398,SFXN2,Unknown
2731,ENSG00000121390,PSPC1,Unknown
2732,ENSG00000152402,GUCY1A2,Unknown
2733,ENSG00000181847,TIGIT,Unknown
2734,ENSG00000164338,UTP15,Unknown
2735,ENSG00000156515,HK1,Unknown
2736,ENSG00000131203,IDO1,Unknown
2737,ENSG00000129474,AJUBA,Unknown
2738,ENSG00000043093,DCUN1D1,Unknown
2739,ENSG00000172867,KRT2,Unknown
2740,ENSG00000147364,FBXO25,Unknown
2741,ENSG00000135914,HTR2B,Unknown
2742,ENSG00000150753,CCT5,Unknown
2743,ENSG00000185479,KRT6B,Unknown
2744,ENSG00000158019,BABAM2,Unknown
2745,ENSG00000165660,ABRAXAS2,Non-driver
2746,ENSG00000074590,NUAK1,Unknown
2747,ENSG00000144848,ATG3,Non-driver
2748,ENSG00000141542,RAB40B,Non-driver
2749,ENSG00000128591,FLNC,Unknown
2750,ENSG00000158022,TRIM63,Unknown
2751,ENSG00000082146,STRADB,Unknown
2752,ENSG00000119326,CTNNAL1,Unknown
2753,ENSG00000166164,BRD7,Unknown
2754,ENSG00000105323,HNRNPUL1,Unknown
2755,ENSG00000079385,CEACAM1,Unknown
2756,ENSG00000213578,CPLX3,Non-driver
2757,ENSG00000006468,ETV1,Driver
2758,ENSG00000157554,ERG,Driver
2759,ENSG00000117595,IRF6,Unknown
2760,ENSG00000151929,BAG3,Unknown
2761,ENSG00000183785,TUBA8,Unknown
2762,ENSG00000023287,RB1CC1,Unknown
2763,ENSG00000165527,ARF6,Unknown
2764,ENSG00000138834,MAPK8IP3,Unknown
2765,ENSG00000099783,HNRNPM,Non-driver
2766,ENSG00000109255,NMU,Non-driver
2767,ENSG00000131051,RBM39,Unknown
2768,ENSG00000177138,FAM9B,Unknown
2769,ENSG00000167641,PPP1R14A,Unknown
2770,ENSG00000172243,CLEC7A,Unknown
2771,ENSG00000162385,MAGOH,Unknown
2772,ENSG00000100836,PABPN1,Unknown
2773,ENSG00000135766,EGLN1,Unknown
2774,ENSG00000106100,NOD1,Unknown
2775,ENSG00000167553,TUBA1C,Non-driver
2776,ENSG00000129084,PSMA1,Unknown
2777,ENSG00000171703,TCEA2,Non-driver
2778,ENSG00000158796,DEDD,Unknown
2779,ENSG00000160570,DEDD2,Unknown
2780,ENSG00000091136,LAMB1,Unknown
2781,ENSG00000197619,ZNF615,Non-driver
2782,ENSG00000107562,CXCL12,Driver
2783,ENSG00000169925,BRD3,Driver
2784,ENSG00000132275,RRP8,Unknown
2785,ENSG00000140853,NLRC5,Unknown
2786,ENSG00000108848,LUC7L3,Unknown
2787,ENSG00000136436,CALCOCO2,Non-driver
2788,ENSG00000170448,NFXL1,Non-driver
2789,ENSG00000135111,TBX3,Driver
2790,ENSG00000275730,LILRB4,Unknown
2791,ENSG00000213024,NUP62,Unknown
2792,ENSG00000125864,BFSP1,Unknown
2793,ENSG00000285049,CPSF1,Non-driver
2794,ENSG00000188878,FBF1,Non-driver
2795,ENSG00000162989,KCNJ3,Unknown
2796,ENSG00000157542,KCNJ6,Unknown
2797,,HIST1H1B,Unknown
2798,,HIST3H2BB,Unknown
2799,ENSG00000140740,UQCRC2,Unknown
2800,ENSG00000282853,ECH1,Unknown
2801,ENSG00000188042,ARL4C,Unknown
2802,ENSG00000174137,FAM53A,Unknown
2803,ENSG00000169714,CNBP,Driver
2804,ENSG00000165732,DDX21,Unknown
2805,ENSG00000143476,DTL,Unknown
2806,,WDR34,Unknown
2807,ENSG00000130826,DKC1,Unknown
2808,ENSG00000083642,PDS5B,Unknown
2809,ENSG00000165637,VDAC2,Unknown
2810,ENSG00000137942,FNBP1L,Unknown
2811,ENSG00000068366,ACSL4,Unknown
2812,ENSG00000164062,APEH,Unknown
2813,ENSG00000182149,IST1,Unknown
2814,ENSG00000185187,SIGIRR,Unknown
2815,ENSG00000138385,SSB,Unknown
2816,ENSG00000173156,RHOD,Unknown
2817,ENSG00000239306,RBM14,Unknown
2818,ENSG00000185615,PDIA2,Unknown
2819,ENSG00000277334,NCR1,Unknown
2820,ENSG00000145912,NHP2,Non-driver
2821,ENSG00000023902,PLEKHO1,Unknown
2822,ENSG00000092621,PHGDH,Unknown
2823,ENSG00000125686,MED1,Unknown
2824,ENSG00000138279,ANXA7,Unknown
2825,ENSG00000143624,INTS3,Unknown
2826,ENSG00000241794,SPRR2A,Unknown
2827,ENSG00000187522,HSPA14,Unknown
2828,ENSG00000106245,BUD31,Unknown
2829,ENSG00000100225,FBXO7,Unknown
2830,ENSG00000107833,NPM3,Unknown
2831,ENSG00000153406,NMRAL1,Non-driver
2832,ENSG00000154277,UCHL1,Unknown
2833,ENSG00000083896,YTHDC1,Unknown
2834,ENSG00000151623,NR3C2,Unknown
2835,ENSG00000165516,KLHDC2,Unknown
2836,ENSG00000106554,CHCHD3,Unknown
2837,ENSG00000280680,HHAT,Unknown
2838,ENSG00000058404,CAMK2B,Unknown
2839,ENSG00000138646,HERC5,Unknown
2840,ENSG00000158445,KCNB1,Unknown
2841,ENSG00000175497,DPP10,Unknown
2842,ENSG00000127314,RAP1B,Unknown
2843,ENSG00000115806,GORASP2,Non-driver
2844,ENSG00000278129,ZNF8,Unknown
2845,ENSG00000137171,KLC4,Non-driver
2846,ENSG00000108312,UBTF,Unknown
2847,ENSG00000163060,TEKT4,Non-driver
2848,ENSG00000167858,TEKT1,Unknown
2849,ENSG00000198382,UVRAG,Unknown
2850,ENSG00000125676,THOC2,Unknown
2851,ENSG00000187741,FANCA,Driver
2852,ENSG00000113368,LMNB1,Unknown
2853,ENSG00000113645,WWC1,Unknown
2854,ENSG00000070371,CLTCL1,Driver
2855,ENSG00000181481,RNF135,Unknown
2856,ENSG00000120457,KCNJ5,Driver
2857,ENSG00000124171,PARD6B,Unknown
2858,ENSG00000161940,BCL6B,Unknown
2859,ENSG00000160679,CHTOP,Unknown
2860,ENSG00000101844,ATG4A,Unknown
2861,ENSG00000189403,HMGB1,Unknown
2862,ENSG00000172236,TPSAB1,Unknown
2863,ENSG00000119138,KLF9,Non-driver
2864,ENSG00000171346,KRT15,Unknown
2865,ENSG00000111321,LTBR,Unknown
2866,ENSG00000196664,TLR7,Unknown
2867,ENSG00000180182,MED14,Unknown
2868,ENSG00000142856,ITGB3BP,Unknown
2869,ENSG00000170776,AKAP13,Unknown
2870,ENSG00000101460,MAP1LC3A,Non-driver
2871,ENSG00000146701,MDH2,Unknown
2872,ENSG00000143970,ASXL2,Driver
2873,ENSG00000274651,PRPF31,Unknown
2874,ENSG00000090621,PABPC4,Unknown
2875,ENSG00000141522,ARHGDIA,Unknown
2876,ENSG00000168421,RHOH,Driver
2877,ENSG00000182670,TTC3,Unknown
2878,ENSG00000103351,CLUAP1,Unknown
2879,ENSG00000105492,SIGLEC6,Unknown
2880,ENSG00000116663,FBXO6,Unknown
2881,ENSG00000099817,POLR2E,Driver
2882,ENSG00000189043,NDUFA4,Unknown
2883,ENSG00000165588,OTX2,Unknown
2884,ENSG00000108604,SMARCD2,Unknown
2885,ENSG00000140743,CDR2,Unknown
2886,ENSG00000184743,ATL3,Unknown
2887,ENSG00000172346,CSDC2,Unknown
2888,ENSG00000119929,CUTC,Unknown
2889,ENSG00000105829,BET1,Unknown
2890,ENSG00000179262,RAD23A,Unknown
2891,ENSG00000231555,HSPA1B,Unknown
2892,ENSG00000121892,PDS5A,Unknown
2893,ENSG00000149187,CELF1,Unknown
2894,ENSG00000135250,SRPK2,Non-driver
2895,ENSG00000102038,SMARCA1,Unknown
2896,ENSG00000182199,SHMT2,Unknown
2897,ENSG00000188554,NBR1,Unknown
2898,ENSG00000170296,GABARAP,Unknown
2899,ENSG00000137947,GTF2B,Unknown
2900,,HIST1H2BD,Unknown
2901,ENSG00000273575,KIR2DL4,Unknown
2902,ENSG00000115165,CYTIP,Unknown
2903,ENSG00000143376,SNX27,Unknown
2904,ENSG00000143549,TPM3,Driver
2905,ENSG00000137767,SQOR,Unknown
2906,ENSG00000143553,SNAPIN,Unknown
2907,ENSG00000124228,DDX27,Unknown
2908,ENSG00000237344,PBX2,Unknown
2909,ENSG00000106785,TRIM14,Unknown
2910,ENSG00000112081,SRSF3,Driver
2911,ENSG00000072134,EPN2,Unknown
2912,ENSG00000121653,MAPK8IP1,Unknown
2913,ENSG00000173933,RBM4,Non-driver
2914,ENSG00000274853,MRM1,Unknown
2915,ENSG00000138768,USO1,Unknown
2916,ENSG00000070756,PABPC1,Driver
2917,ENSG00000100968,NFATC4,Unknown
2918,ENSG00000149548,CCDC15,Non-driver
2919,ENSG00000140319,SRP14,Unknown
2920,ENSG00000139197,PEX5,Unknown
2921,ENSG00000164251,F2RL1,Unknown
2922,ENSG00000152086,TUBA3E,Non-driver
2923,ENSG00000163156,SCNM1,Unknown
2924,ENSG00000136147,PHF11,Unknown
2925,ENSG00000185651,UBE2L3,Unknown
2926,,HIST1H2AH,Unknown
2927,ENSG00000277956,MAPT,Unknown
2928,ENSG00000131773,KHDRBS3,Unknown
2929,ENSG00000055118,KCNH2,Unknown
2930,ENSG00000114738,MAPKAPK3,Non-driver
2931,ENSG00000136891,TEX10,Unknown
2932,ENSG00000125166,GOT2,Unknown
2933,ENSG00000116459,ATP5PB,Non-driver
2934,ENSG00000152256,PDK1,Unknown
2935,ENSG00000116977,LGALS8,Unknown
2936,ENSG00000149968,MMP3,Unknown
2937,ENSG00000140564,FURIN,Unknown
2938,ENSG00000095139,ARCN1,Unknown
2939,ENSG00000166091,CMTM5,Unknown
2940,ENSG00000104894,CD37,Unknown
2941,ENSG00000231543,C2,Unknown
2942,ENSG00000129460,NGDN,Unknown
2943,ENSG00000106803,SEC61B,Unknown
2944,ENSG00000163479,SSR2,Unknown
2945,ENSG00000107872,FBXL15,Unknown
2946,ENSG00000102786,INTS6,Unknown
2947,ENSG00000169599,NFU1,Unknown
2948,ENSG00000111615,KRR1,Unknown
2949,ENSG00000102554,KLF5,Unknown
2950,ENSG00000147224,PRPS1,Unknown
2951,ENSG00000134138,MEIS2,Unknown
2952,ENSG00000105193,RPS16,Unknown
2953,ENSG00000126945,HNRNPH2,Unknown
2954,ENSG00000122692,SMU1,Unknown
2955,ENSG00000169344,UMOD,Unknown
2956,ENSG00000108061,SHOC2,Unknown
2957,ENSG00000145741,BTF3,Non-driver
2958,ENSG00000197785,ATAD3A,Unknown
2959,,SEPT4,Unknown
2960,ENSG00000108671,PSMD11,Unknown
2961,ENSG00000004487,KDM1A,Unknown
2962,ENSG00000104756,KCTD9,Unknown
2963,ENSG00000104687,GSR,Unknown
2964,ENSG00000153395,LPCAT1,Unknown
2965,ENSG00000277586,NEFL,Unknown
2966,ENSG00000124507,PACSIN1,Unknown
2967,ENSG00000115317,HTRA2,Unknown
2968,ENSG00000282947,HNRNPL,Unknown
2969,ENSG00000132849,PATJ,Unknown
2970,ENSG00000167081,PBX3,Unknown
2971,ENSG00000068028,RASSF1,Unknown
2972,ENSG00000139546,TARBP2,Unknown
2973,ENSG00000114388,NPRL2,Non-driver
2974,ENSG00000106327,TFR2,Unknown
2975,ENSG00000088002,SULT2B1,Unknown
2976,ENSG00000164114,MAP9,Non-driver
2977,ENSG00000096088,PGC,Unknown
2978,ENSG00000177468,OLIG3,Unknown
2979,,SEPT9,Unknown
2980,ENSG00000143614,GATAD2B,Unknown
2981,ENSG00000151923,TIAL1,Unknown
2982,ENSG00000112146,FBXO9,Unknown
2983,ENSG00000197540,GZMM,Unknown
2984,ENSG00000124469,CEACAM8,Unknown
2985,ENSG00000137776,SLTM,Non-driver
2986,ENSG00000075702,WDR62,Unknown
2987,ENSG00000090273,NUDC,Unknown
2988,ENSG00000125257,ABCC4,Unknown
2989,ENSG00000087087,SRRT,Unknown
2990,ENSG00000275176,ACACA,Unknown
2991,ENSG00000168397,ATG4B,Unknown
2992,ENSG00000160214,RRP1,Non-driver
2993,ENSG00000135503,ACVR1B,Driver
2994,ENSG00000114867,EIF4G1,Unknown
2995,ENSG00000189369,GSPT2,Unknown
2996,ENSG00000149428,HYOU1,Unknown
2997,ENSG00000181026,AEN,Non-driver
2998,ENSG00000162734,PEA15,Unknown
2999,ENSG00000089234,BRAP,Unknown
3000,ENSG00000157601,MX1,Unknown
3001,ENSG00000132313,MRPL35,Unknown
3002,ENSG00000092969,TGFB2,Unknown
3003,ENSG00000277359,RPS9,Unknown
3004,ENSG00000100138,SNU13,Non-driver
3005,ENSG00000100650,SRSF5,Unknown
3006,ENSG00000133878,DUSP26,Non-driver
3007,ENSG00000077312,SNRPA,Unknown
3008,ENSG00000198099,ADH4,Unknown
3009,ENSG00000143106,PSMA5,Unknown
3010,ENSG00000107816,LZTS2,Unknown
3011,ENSG00000165169,DYNLT3,Non-driver
3012,ENSG00000197114,ZGPAT,Non-driver
3013,ENSG00000124535,WRNIP1,Unknown
3014,ENSG00000169813,HNRNPF,Non-driver
3015,,AARS,Unknown
3016,ENSG00000160216,AGPAT3,Unknown
3017,ENSG00000006744,ELAC2,Unknown
3018,ENSG00000008083,JARID2,Non-driver
3019,ENSG00000160584,SIK3,Unknown
3020,ENSG00000183010,PYCR1,Unknown
3021,ENSG00000137818,RPLP1,Unknown
3022,ENSG00000114125,RNF7,Unknown
3023,ENSG00000037474,NSUN2,Unknown
3024,ENSG00000159189,C1QC,Unknown
3025,ENSG00000167208,SNX20,Unknown
3026,ENSG00000176624,MEX3C,Unknown
3027,ENSG00000131721,RHOXF2,Unknown
3028,ENSG00000276452,LILRB1,Unknown
3029,ENSG00000071626,DAZAP1,Unknown
3030,ENSG00000196470,SIAH1,Unknown
3031,ENSG00000084774,CAD,Unknown
3032,ENSG00000135829,DHX9,Unknown
3033,ENSG00000153187,HNRNPU,Unknown
3034,ENSG00000077235,GTF3C1,Unknown
3035,ENSG00000071054,MAP4K4,Unknown
3036,ENSG00000012232,EXTL3,Unknown
3037,ENSG00000145088,EAF2,Unknown
3038,ENSG00000121310,ECHDC2,Non-driver
3039,ENSG00000141564,RPTOR,Unknown
3040,ENSG00000101306,MYLK2,Unknown
3041,ENSG00000197102,DYNC1H1,Unknown
3042,ENSG00000101557,USP14,Unknown
3043,ENSG00000281320,DYRK1B,Unknown
3044,ENSG00000120756,PLS1,Unknown
3045,ENSG00000176171,BNIP3,Unknown
3046,ENSG00000049449,RCN1,Unknown
3047,ENSG00000128045,RASL11B,Unknown
3048,ENSG00000186716,BCR,Driver
3049,ENSG00000151694,ADAM17,Unknown
